hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
jammy-to-noble	ed	1.20.1-1	amd64	ed	ed_1.20.1-1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	56062	c26e577a24cc784d678b0b2b960db8a154fb7138fc1aa7ad1ffe504698432a43	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/e/ed/ed_1.20.1-1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/e/ed/ed_1.20.1-1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	ftp	20230507-2build3	all	tnftp	ftp_20230507-2build3_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	4728	9011197e7347c9e5146b65c07847c5c0e648dcc3c7d252a039fcda6f2bb497ad	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tnftp/ftp_20230507-2build3_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tnftp/ftp_20230507-2build3_all.deb	true	true	true	proxy_access_log
jammy-to-noble	hdparm	9.65%2bds-1build1	amd64	hdparm	hdparm_9.65%2bds-1build1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	98158	b9a752f0d864e5a21fe448f0ca53d53f7ab8d95a5cae92a3d7af15c09839250f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/h/hdparm/hdparm_9.65%2bds-1build1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/h/hdparm/hdparm_9.65%2bds-1build1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	inetutils-telnet	2.5-3ubuntu4.2	amd64	inetutils-telnet	inetutils-telnet_2.5-3ubuntu4.2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	99456	078ee4e769e8462727000570e25595b4e61b4caa9d58f0668bd3948637419faf	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/i/inetutils/inetutils-telnet_2.5-3ubuntu4.2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/i/inetutils/inetutils-telnet_2.5-3ubuntu4.2_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	info	7.1-3build2	amd64	texinfo	info_7.1-3build2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	142322	88693184826f96d4ccc2eb10054535916edbd33db1476edf98e075079ba8d20f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/texinfo/info_7.1-3build2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/texinfo/info_7.1-3build2_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	iputils-tracepath	20240117-1ubuntu0.1	amd64	iputils-tracepath	iputils-tracepath_20240117-1ubuntu0.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	13380	1989f645a7b4e469dabfe73c8dce9f9401c7417a0b338c164c5dee61a9ec3e89	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/i/iputils/iputils-tracepath_20240117-1ubuntu0.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/i/iputils/iputils-tracepath_20240117-1ubuntu0.1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	libjansson4	2.14-2build2	amd64	jansson	libjansson4_2.14-2build2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	32830	0cf79113f5d193ce9af2be2ff4b2c3b30dd4e55a0b6c47f7d28f6c849ff3aa60	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/j/jansson/libjansson4_2.14-2build2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/j/jansson/libjansson4_2.14-2build2_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	nftables	1.0.9-1ubuntu0.1	amd64	nftables	nftables_1.0.9-1ubuntu0.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	69842	d648859fccde3c17b8b9b89993427564f91f394a39306db1f67bd5ea3ac42c6e	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/nftables/nftables_1.0.9-1ubuntu0.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/nftables/nftables_1.0.9-1ubuntu0.1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	libnftables1	1.0.9-1ubuntu0.1	amd64	nftables	libnftables1_1.0.9-1ubuntu0.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	358574	fcaee001747a6adaa0cd9337fef437b3aa7a7a6d5246b62fbd4784d3d6a5009e	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/nftables/libnftables1_1.0.9-1ubuntu0.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/nftables/libnftables1_1.0.9-1ubuntu0.1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	libnl-genl-3-200	3.7.0-0.3build1.1	amd64	libnl3	libnl-genl-3-200_3.7.0-0.3build1.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	12232	9ca0cb63f295d00e6346b9924278c07cfc61311cbd288b805b06e25aa08c9fd8	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libn/libnl3/libnl-genl-3-200_3.7.0-0.3build1.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libn/libnl3/libnl-genl-3-200_3.7.0-0.3build1.1_amd64.deb	true	true	true	proxy_access_log
