hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
bionic-to-focal	apport	2.20.11-0ubuntu27.31	all	apport	apport_2.20.11-0ubuntu27.31_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	129884	3287640eded8160f655fba9d8c71e164efcb5d59d1bb75d7ecac26374d3ca6d2	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/apport_2.20.11-0ubuntu27.31_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/apport_2.20.11-0ubuntu27.31_all.deb	true	true	true	proxy_access_log
bionic-to-focal	libfl2	2.6.4-6.2	amd64	flex	libfl2_2.6.4-6.2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	11452	de6c0f0afce0a1df7e3834c2e65a46d69b419eb9c6943914949b950cf4003fd4	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/f/flex/libfl2_2.6.4-6.2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/f/flex/libfl2_2.6.4-6.2_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	at	3.1.23-1ubuntu1	amd64	at	at_3.1.23-1ubuntu1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	38652	a141b40a6d9d7d33aeee203f2c6e55b43b3d9f523d756f28301f11b134c073a8	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/at/at_3.1.23-1ubuntu1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/at/at_3.1.23-1ubuntu1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	gawk	5.0.1%2bdfsg-1ubuntu0.1	amd64	gawk	gawk_5.0.1%2bdfsg-1ubuntu0.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	414540	5d48f427156f9d65f433a90af21033051102db391b1c1a7a07babd17dced5453	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/g/gawk/gawk_5.0.1%2bdfsg-1ubuntu0.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/g/gawk/gawk_5.0.1%2bdfsg-1ubuntu0.1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	bcache-tools	1.0.8-3ubuntu0.1	amd64	bcache-tools	bcache-tools_1.0.8-3ubuntu0.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	19472	1899edf83b688226e63d09d129adbafdac0980466a5f712375019687a122effe	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/bcache-tools/bcache-tools_1.0.8-3ubuntu0.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/bcache-tools/bcache-tools_1.0.8-3ubuntu0.1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	btrfs-progs	5.4.1-2	amd64	btrfs-progs	btrfs-progs_5.4.1-2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	654500	c521ad75bac750222f184b473c10b4977ffddea2be2dba3a5cce65935c84669b	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/btrfs-progs/btrfs-progs_5.4.1-2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/btrfs-progs/btrfs-progs_5.4.1-2_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	libevent-2.1-7	2.1.11-stable-1	amd64	libevent	libevent-2.1-7_2.1.11-stable-1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	138008	4494b16a4732e6d9989d440bcedac846cee66bc11cc55c1f622b0abb7d6c449f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libe/libevent/libevent-2.1-7_2.1.11-stable-1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libe/libevent/libevent-2.1-7_2.1.11-stable-1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	libutempter0	1.1.6-4	amd64	libutempter	libutempter0_1.1.6-4_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	8256	eb1b7c5fbcb1b08607d12ebab1d2e3cbf3cb28cf0a0f15d18d10acd807b99656	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libu/libutempter/libutempter0_1.1.6-4_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/libu/libutempter/libutempter0_1.1.6-4_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	tmux	3.0a-2ubuntu0.4	amd64	tmux	tmux_3.0a-2ubuntu0.4_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	292172	ef05f636e20448cf75eb7afa0e98b18b3a1e57dcfb872e1f62d6a0ee7dc91bad	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tmux/tmux_3.0a-2ubuntu0.4_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tmux/tmux_3.0a-2ubuntu0.4_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	byobu	5.133-0ubuntu1	all	byobu	byobu_5.133-0ubuntu1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	101176	49491887b85aca29b7935eb9c3db7edf9ba0c29f6c4dcaed4587a5569c583855	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/byobu/byobu_5.133-0ubuntu1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/byobu/byobu_5.133-0ubuntu1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	cloud-guest-utils	0.31-7-gd99b2d76-0ubuntu1	all	cloud-utils	cloud-guest-utils_0.31-7-gd99b2d76-0ubuntu1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	16216	159ea7ccdf1e1f44370ca0afd733faa54a8ff20dfd101039aa487b5639a61ac6	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-utils/cloud-guest-utils_0.31-7-gd99b2d76-0ubuntu1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-utils/cloud-guest-utils_0.31-7-gd99b2d76-0ubuntu1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	cloud-initramfs-copymods	0.45ubuntu2	all	cloud-initramfs-tools	cloud-initramfs-copymods_0.45ubuntu2_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	4180	216bd438394f054ccd2470c16a81034850e3d30b93e7f62153d851e471c4465d	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-initramfs-tools/cloud-initramfs-copymods_0.45ubuntu2_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-initramfs-tools/cloud-initramfs-copymods_0.45ubuntu2_all.deb	true	true	true	proxy_access_log
bionic-to-focal	cloud-initramfs-dyn-netconf	0.45ubuntu2	all	cloud-initramfs-tools	cloud-initramfs-dyn-netconf_0.45ubuntu2_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	6700	27a69ab4e5ec91141c2f4c581dd38a96ba2ff72d44569e1e90a6c7945e8611cb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-initramfs-tools/cloud-initramfs-dyn-netconf_0.45ubuntu2_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cloud-initramfs-tools/cloud-initramfs-dyn-netconf_0.45ubuntu2_all.deb	true	true	true	proxy_access_log
bionic-to-focal	curl	7.68.0-1ubuntu2.25	amd64	curl	curl_7.68.0-1ubuntu2.25_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	161516	c73d3bb61bc4e804b76bf4546e524f93a4ada946639d9f319e452eb2344640fe	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/curl/curl_7.68.0-1ubuntu2.25_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/curl/curl_7.68.0-1ubuntu2.25_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	libcurl4	7.68.0-1ubuntu2.25	amd64	curl	libcurl4_7.68.0-1ubuntu2.25_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	234976	915e4bcb125fc1dc3c1219b19c5efb478d457cd1702e72b4012aca25d809632c	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl4_7.68.0-1ubuntu2.25_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl4_7.68.0-1ubuntu2.25_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	ethtool	5.4-1	amd64	ethtool	ethtool_5.4-1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	133644	886ac450953213f5e557c26c35449c2781020615c545af050c13aa71a870ed55	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/e/ethtool/ethtool_5.4-1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/e/ethtool/ethtool_5.4-1_amd64.deb	true	true	true	proxy_access_log
