hop	file_type	filename	original_url	final_url	local_path	size_bytes	sha256	http_status	request_count	evidence_source
jammy-to-noble	deb	libdrm-amdgpu1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-amdgpu1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-amdgpu1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm-amdgpu1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	21374	aa29b7898bae596bf07e55ba178cf8d5ea698fe83688e1b34520d86010251a7a	200	1	selective_mirror_export
jammy-to-noble	deb	libdrm-common_2.4.125-1ubuntu0.1~24.04.2_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-common_2.4.125-1ubuntu0.1~24.04.2_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-common_2.4.125-1ubuntu0.1~24.04.2_all.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm-common_2.4.125-1ubuntu0.1~24.04.2_all.deb	9250	0b60996bc18fa1545e60a47bb0fe1a7f360ec06fe62ba35fb8d8ba2a54e62166	200	1	selective_mirror_export
jammy-to-noble	deb	libdrm-intel1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-intel1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-intel1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm-intel1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	63868	847195765b9ef7e7886677aeae9987aa54e496758b4e6e5a4ed2cb580b252244	200	1	selective_mirror_export
jammy-to-noble	deb	libdrm-nouveau2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-nouveau2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-nouveau2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm-nouveau2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	17620	66587e0e1ddd11c0b4fdff3d5c336e0acaae6897e585e1eae2ce40da168a2b3b	200	1	selective_mirror_export
jammy-to-noble	deb	libdrm-radeon1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-radeon1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm-radeon1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm-radeon1_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	20776	f2e3d9fa356ad8bd29a8aebacaf2814b943b4c6810313b8b9588474b059e5c1a	200	1	selective_mirror_export
jammy-to-noble	deb	libdrm2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libd/libdrm/libdrm2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libd/libdrm/libdrm2_2.4.125-1ubuntu0.1~24.04.2_amd64.deb	41388	4d3e858dd57be617c49d87c5ddcdb35df744a4f0a559981256ae2ba174718584	200	1	selective_mirror_export
jammy-to-noble	deb	libdw1t64_0.190-1.1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/elfutils/libdw1t64_0.190-1.1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/elfutils/libdw1t64_0.190-1.1ubuntu0.1_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/e/elfutils/libdw1t64_0.190-1.1ubuntu0.1_amd64.deb	261194	edaa9ce4221d95f4bd72a9805100902e313092a2f31a7a51e7186be97734714d	200	1	selective_mirror_export
jammy-to-noble	deb	libelf1t64_0.190-1.1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/elfutils/libelf1t64_0.190-1.1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/elfutils/libelf1t64_0.190-1.1ubuntu0.1_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/e/elfutils/libelf1t64_0.190-1.1ubuntu0.1_amd64.deb	57810	b4aee123a37472d213647594b4f7d4a0d13615b0ca2a6fd33926b768d6b232c2	200	1	selective_mirror_export
jammy-to-noble	deb	libexpat1_2.6.1-2ubuntu0.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/expat/libexpat1_2.6.1-2ubuntu0.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/expat/libexpat1_2.6.1-2ubuntu0.4_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/e/expat/libexpat1_2.6.1-2ubuntu0.4_amd64.deb	88214	126a5612e652bdc2edee19ae8fe4308db72b5b3b0a5581bf885b44a093baf3e5	200	1	selective_mirror_export
jammy-to-noble	deb	libfdisk1_2.39.3-9ubuntu6.5_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/libfdisk1_2.39.3-9ubuntu6.5_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/libfdisk1_2.39.3-9ubuntu6.5_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/u/util-linux/libfdisk1_2.39.3-9ubuntu6.5_amd64.deb	146354	a67f2ed8b8a0323ab3c1e33a8caf81b9bf8ceb1d3586ec5600f40e1406c48f6a	200	1	selective_mirror_export
jammy-to-noble	deb	libfreetype6_2.13.2+dfsg-1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/f/freetype/libfreetype6_2.13.2+dfsg-1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/f/freetype/libfreetype6_2.13.2+dfsg-1ubuntu0.1_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/f/freetype/libfreetype6_2.13.2+dfsg-1ubuntu0.1_amd64.deb	402072	f6937fd8a77e83001dcfd3857d5a5cfbd4caaeb297c7fdb71ec50514843e48af	200	1	selective_mirror_export
jammy-to-noble	deb	libgail-common_2.24.33-4ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gtk+2.0/libgail-common_2.24.33-4ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gtk+2.0/libgail-common_2.24.33-4ubuntu1.1_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/gtk+2.0/libgail-common_2.24.33-4ubuntu1.1_amd64.deb	125950	c43bda3b80790565215929e52129c5948d4a641bc4c26dc87b5c3e414498c0b6	200	1	selective_mirror_export
jammy-to-noble	deb	libgail18t64_2.24.33-4ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gtk+2.0/libgail18t64_2.24.33-4ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gtk+2.0/libgail18t64_2.24.33-4ubuntu1.1_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/gtk+2.0/libgail18t64_2.24.33-4ubuntu1.1_amd64.deb	15926	48f214686484d3241979d5048b90224b5a34017dfdca3621a3ea6fc09a9ea1fd	200	1	selective_mirror_export
