hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
focal-to-jammy	libwebpmux3	1.2.2-2ubuntu0.22.04.2	amd64	libwebp	libwebpmux3_1.2.2-2ubuntu0.22.04.2_amd64.deb	archive.ubuntu.com	jammy-security	main	20496	9c1cbe1c06be96e91f104d48ac37058ecbc5503bea3e51bd0eb0e6da6462f140	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebpmux3_1.2.2-2ubuntu0.22.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebpmux3_1.2.2-2ubuntu0.22.04.2_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libx11-6	2:1.7.5-1ubuntu0.3	amd64	libx11	libx11-6_1.7.5-1ubuntu0.3_amd64.deb	archive.ubuntu.com	jammy-security	main	666946	d382a3064ecd7576f24661a6d234adc737b854a9a0ec1d9f42cb4d007e77d547	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-6_1.7.5-1ubuntu0.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-6_1.7.5-1ubuntu0.3_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libx11-data	2:1.7.5-1ubuntu0.3	all	libx11	libx11-data_1.7.5-1ubuntu0.3_all.deb	archive.ubuntu.com	jammy-security	main	119766	d2510de2e1aee7c2bcb149c1d8fac53f73efcf33f08664f563612fc16d16d4d9	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-data_1.7.5-1ubuntu0.3_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-data_1.7.5-1ubuntu0.3_all.deb	true	true	true	selective_mirror_export
focal-to-jammy	libx11-xcb1	2:1.7.5-1ubuntu0.3	amd64	libx11	libx11-xcb1_1.7.5-1ubuntu0.3_amd64.deb	archive.ubuntu.com	jammy-security	main	7802	02c7db5d9f32e8c7c766d75ce9e0eb92f88d720c85da0fe506849b4a64f36806	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-xcb1_1.7.5-1ubuntu0.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libx11/libx11-xcb1_1.7.5-1ubuntu0.3_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libxml2	2.9.13+dfsg-1ubuntu0.12	amd64	libxml2	libxml2_2.9.13+dfsg-1ubuntu0.12_amd64.deb	archive.ubuntu.com	jammy-security	main	764660	b3678e6e4b166bc0e4226fb118d489ab51802c772914421397c9dcb2dd0e0d2b	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxml2/libxml2_2.9.13+dfsg-1ubuntu0.12_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxml2/libxml2_2.9.13+dfsg-1ubuntu0.12_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libxpm4	1:3.5.12-1ubuntu0.22.04.2	amd64	libxpm	libxpm4_3.5.12-1ubuntu0.22.04.2_amd64.deb	archive.ubuntu.com	jammy-security	main	36706	18bedfb52b0e91595c91d62103bdb032faba0cebf6d78b7e4a9079ed771a9823	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxpm/libxpm4_3.5.12-1ubuntu0.22.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxpm/libxpm4_3.5.12-1ubuntu0.22.04.2_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libxslt1.1	1.1.34-4ubuntu0.22.04.5	amd64	libxslt	libxslt1.1_1.1.34-4ubuntu0.22.04.5_amd64.deb	archive.ubuntu.com	jammy-security	main	164590	5e50bc83e9365942cf63272d8a45ce71170aaf4a1a4e3c4b30f591f6194d77ef	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxslt/libxslt1.1_1.1.34-4ubuntu0.22.04.5_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libx/libxslt/libxslt1.1_1.1.34-4ubuntu0.22.04.5_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-generic	5.15.0.186.166	amd64	linux-meta	linux-generic_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	1652	8e56a5ff5f8610b0ca34aed7da506211dd805929c2f295b65beea9aaa8ff8a02	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-generic_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-generic_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-headers-5.15.0-186	5.15.0-186.196	all	linux	linux-headers-5.15.0-186_5.15.0-186.196_all.deb	archive.ubuntu.com	jammy-security	main	12403172	0f7a741950db4f8f0ddc2c62506d4a5fa5e7fb41787d445429fb2bab477007e2	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-headers-5.15.0-186_5.15.0-186.196_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-headers-5.15.0-186_5.15.0-186.196_all.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-headers-5.15.0-186-generic	5.15.0-186.196	amd64	linux	linux-headers-5.15.0-186-generic_5.15.0-186.196_amd64.deb	archive.ubuntu.com	jammy-security	main	2882768	f83cebb35dc19fb548cbac7c4cf9118ec7b5bcefe77cd9c5d0155841b1ab77dc	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-headers-5.15.0-186-generic_5.15.0-186.196_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-headers-5.15.0-186-generic_5.15.0-186.196_amd64.deb	true	true	true	selective_mirror_export
