hop	requested_at	method	original_url	final_url	http_status	size_bytes	sha256	local_path
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/bsdutils_2.31.1-0.4ubuntu3.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/bsdutils_2.31.1-0.4ubuntu3.7_amd64.deb	200	60212	f2f19c529e88a07ec764256fd75d12c95190f79ffa38f33ba5cd096effdf7760	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/u/util-linux/bsdutils_2.31.1-0.4ubuntu3.7_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-initramfs_1.27.2-2ubuntu3.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-initramfs_1.27.2-2ubuntu3.4_amd64.deb	200	165572	4d8ddcdf26c79f6ff4d1bceb5dcdb9a82480d75738c5daaf1817601bdda8a90e	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/busybox/busybox-initramfs_1.27.2-2ubuntu3.4_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-static_1.27.2-2ubuntu3.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-static_1.27.2-2ubuntu3.4_amd64.deb	200	918156	08e48efa90c16397ecf7d869bec0758ec635faa85cb079427a467fb4377574a3	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/busybox/busybox-static_1.27.2-2ubuntu3.4_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/bzip2/bzip2_1.0.6-8.1ubuntu0.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/bzip2/bzip2_1.0.6-8.1ubuntu0.2_amd64.deb	200	33928	14955e4660d85da6507e9074f14f4d412bc7bf9e7841f327cf8751a6d227e329	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/bzip2/bzip2_1.0.6-8.1ubuntu0.2_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/c/ca-certificates/ca-certificates_20230311ubuntu0.18.04.1_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/ca-certificates/ca-certificates_20230311ubuntu0.18.04.1_all.deb	200	150728	ebab7dae205c7ad4a6d12cada2b611896ebc0d8b0477d96d2659b9959e5f4703	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/c/ca-certificates/ca-certificates_20230311ubuntu0.18.04.1_all.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/c/ca-certificates-java/ca-certificates-java_20180516ubuntu1~18.04.2_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/ca-certificates-java/ca-certificates-java_20180516ubuntu1~18.04.2_all.deb	200	12472	4bb79f23113dce03cb1567f7c07d8800ef049491ad2e52edeeca12c6c75ab957	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/c/ca-certificates-java/ca-certificates-java_20180516ubuntu1~18.04.2_all.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/c/cpio/cpio_2.12+dfsg-6ubuntu0.18.04.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/cpio/cpio_2.12+dfsg-6ubuntu0.18.04.4_amd64.deb	200	86404	0a720bdd184d6073331c1a206475ac2ec1146b07097fecc2159d66c5e0e4cf3a	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/c/cpio/cpio_2.12+dfsg-6ubuntu0.18.04.4_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/g/gcc-defaults/cpp_7.4.0-1ubuntu2.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gcc-defaults/cpp_7.4.0-1ubuntu2.3_amd64.deb	200	27656	6587837e97571bf64e5b673d0f0923b52e3f4e601e15df3907f9a246dd3eaae4	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/g/gcc-defaults/cpp_7.4.0-1ubuntu2.3_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/g/gcc-7/cpp-7_7.5.0-3ubuntu1~18.04_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gcc-7/cpp-7_7.5.0-3ubuntu1~18.04_amd64.deb	200	8591092	54ef20b753876e38ac478f05170ef1c4fc856db12b1dfaa0ffb14e220e527d61	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/g/gcc-7/cpp-7_7.5.0-3ubuntu1~18.04_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/c/cron/cron_3.0pl1-128.1ubuntu1.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/cron/cron_3.0pl1-128.1ubuntu1.2_amd64.deb	200	69548	e7cd32c4962a28ed82ea87150a702cae4d3db3ba32e58514268c16d1497378f5	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/c/cron/cron_3.0pl1-128.1ubuntu1.2_amd64.deb
