hop	package	version	architecture	component	suite	pocket	filename	relative_pool_path	size_bytes	sha256	original_url	acquisition_source	seed_local_path	profile	provenance
bionic-to-focal	perl	5.30.0-9ubuntu0.5	amd64	main	focal-security	security	perl_5.30.0-9ubuntu0.5_amd64.deb	pool/main/p/perl/perl_5.30.0-9ubuntu0.5_amd64.deb	224128	e98e1122172fe4d32bf45503c2dedf5d4771a2995a7070f19bb8d31e998c0fb5	http://archive.ubuntu.com/ubuntu/pool/main/p/perl/perl_5.30.0-9ubuntu0.5_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	perl-base	5.30.0-9ubuntu0.5	amd64	main	focal-security	security	perl-base_5.30.0-9ubuntu0.5_amd64.deb	pool/main/p/perl/perl-base_5.30.0-9ubuntu0.5_amd64.deb	1513756	9997a2d7cf8a0ce2270730414c269e04a3ad6457280c21741c9e8f2489b18ba7	http://archive.ubuntu.com/ubuntu/pool/main/p/perl/perl-base_5.30.0-9ubuntu0.5_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	perl-modules-5.30	5.30.0-9ubuntu0.5	all	main	focal-security	security	perl-modules-5.30_5.30.0-9ubuntu0.5_all.deb	pool/main/p/perl/perl-modules-5.30_5.30.0-9ubuntu0.5_all.deb	2738632	f2093f468af836518bfe80269a94526c75c9c67582e45adf1ec4ed305fd9ee6e	http://archive.ubuntu.com/ubuntu/pool/main/p/perl/perl-modules-5.30_5.30.0-9ubuntu0.5_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	policykit-1	0.105-26ubuntu1.3	amd64	main	focal-security	security	policykit-1_0.105-26ubuntu1.3_amd64.deb	pool/main/p/policykit-1/policykit-1_0.105-26ubuntu1.3_amd64.deb	84080	eeb40b1029d1dd2b43b1d4881c84e7a38886e066881637a68f4184114ffb1334	http://archive.ubuntu.com/ubuntu/pool/main/p/policykit-1/policykit-1_0.105-26ubuntu1.3_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	procps	2:3.3.16-1ubuntu2.4	amd64	main	focal-security	security	procps_3.3.16-1ubuntu2.4_amd64.deb	pool/main/p/procps/procps_3.3.16-1ubuntu2.4_amd64.deb	232312	8d780f0aaddfd75d3a0add79767881e58af78bb5c869757d1600835284c5d969	http://archive.ubuntu.com/ubuntu/pool/main/p/procps/procps_3.3.16-1ubuntu2.4_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-apport	2.20.11-0ubuntu27.31	all	main	focal-security	security	python3-apport_2.20.11-0ubuntu27.31_all.deb	pool/main/a/apport/python3-apport_2.20.11-0ubuntu27.31_all.deb	87016	816d37c22b589f3dc065853d90b44f7cf0213897583d0a31053db8ed6bf178dd	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-apport_2.20.11-0ubuntu27.31_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-configobj	5.0.6-4ubuntu0.1	all	main	focal-security	security	python3-configobj_5.0.6-4ubuntu0.1_all.deb	pool/main/c/configobj/python3-configobj_5.0.6-4ubuntu0.1_all.deb	34276	9cffcf4937fa92aca986af3d0b4ff84f649a66a99a8af3717ffa38d018e5899f	http://archive.ubuntu.com/ubuntu/pool/main/c/configobj/python3-configobj_5.0.6-4ubuntu0.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-cryptography	2.8-3ubuntu0.3	amd64	main	focal-security	security	python3-cryptography_2.8-3ubuntu0.3_amd64.deb	pool/main/p/python-cryptography/python3-cryptography_2.8-3ubuntu0.3_amd64.deb	210704	1778ada591652ad7ab783d4ae02f65c31ce2c096db4cd0d90fb2c2244a17d46f	http://archive.ubuntu.com/ubuntu/pool/main/p/python-cryptography/python3-cryptography_2.8-3ubuntu0.3_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-distutils	3.8.10-0ubuntu1~20.04	all	main	focal-security	security	python3-distutils_3.8.10-0ubuntu1~20.04_all.deb	pool/main/p/python3-stdlib-extensions/python3-distutils_3.8.10-0ubuntu1~20.04_all.deb	141344	08a0058ef8615e43ef1122907dbbc6aadbd132b2385e212f814f4ec9116efcfb	http://archive.ubuntu.com/ubuntu/pool/main/p/python3-stdlib-extensions/python3-distutils_3.8.10-0ubuntu1~20.04_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-gdbm	3.8.10-0ubuntu1~20.04	amd64	main	focal-security	security	python3-gdbm_3.8.10-0ubuntu1~20.04_amd64.deb	pool/main/p/python3-stdlib-extensions/python3-gdbm_3.8.10-0ubuntu1~20.04_amd64.deb	15244	46b6acf0820ada6188105a97ce026879e3a9ab133a69ea12c067e1f2968e88eb	http://archive.ubuntu.com/ubuntu/pool/main/p/python3-stdlib-extensions/python3-gdbm_3.8.10-0ubuntu1~20.04_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-idna	2.8-1ubuntu0.1	all	main	focal-security	security	python3-idna_2.8-1ubuntu0.1_all.deb	pool/main/p/python-idna/python3-idna_2.8-1ubuntu0.1_all.deb	36248	3f345b3426bd04d1e8979f97723e402e1c1b2f492f753fa2ee93c93084bd6e42	http://archive.ubuntu.com/ubuntu/pool/main/p/python-idna/python3-idna_2.8-1ubuntu0.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-jinja2	2.10.1-2ubuntu0.6	all	main	focal-security	security	python3-jinja2_2.10.1-2ubuntu0.6_all.deb	pool/main/j/jinja2/python3-jinja2_2.10.1-2ubuntu0.6_all.deb	96336	9a10823dc969798446e9705c33d8c660ea1e9bf8397c3025c4e2d19fe2240148	http://archive.ubuntu.com/ubuntu/pool/main/j/jinja2/python3-jinja2_2.10.1-2ubuntu0.6_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-jwt	1.7.1-2ubuntu2.1	all	main	focal-security	security	python3-jwt_1.7.1-2ubuntu2.1_all.deb	pool/main/p/pyjwt/python3-jwt_1.7.1-2ubuntu2.1_all.deb	18048	1e6ef60912a76cf52760f7be4385fcd32edbfae39dd6377a6f3f1c9bf460dc39	http://archive.ubuntu.com/ubuntu/pool/main/p/pyjwt/python3-jwt_1.7.1-2ubuntu2.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-lib2to3	3.8.10-0ubuntu1~20.04	all	main	focal-security	security	python3-lib2to3_3.8.10-0ubuntu1~20.04_all.deb	pool/main/p/python3-stdlib-extensions/python3-lib2to3_3.8.10-0ubuntu1~20.04_all.deb	76320	d25b7a114ab08e6f318d96ae8d71c3c24c3b9eaceb84cb1abf476979875521ab	http://archive.ubuntu.com/ubuntu/pool/main/p/python3-stdlib-extensions/python3-lib2to3_3.8.10-0ubuntu1~20.04_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-pkg-resources	45.2.0-1ubuntu0.3	all	main	focal-security	security	python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	pool/main/s/setuptools/python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	130364	361c37cf833f0e85e5fb5cf835db89017c39cdce2794b30a00ea3d3bd8cb5ddf	http://archive.ubuntu.com/ubuntu/pool/main/s/setuptools/python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-problem-report	2.20.11-0ubuntu27.31	all	main	focal-security	security	python3-problem-report_2.20.11-0ubuntu27.31_all.deb	pool/main/a/apport/python3-problem-report_2.20.11-0ubuntu27.31_all.deb	10896	c9e3f2fbf5285e7899ea992d3dde7698584237f75ace75a7e46d31a87ad4e4b8	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-problem-report_2.20.11-0ubuntu27.31_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-requests	2.22.0-2ubuntu1.1	all	main	focal-security	security	python3-requests_2.22.0-2ubuntu1.1_all.deb	pool/main/r/requests/python3-requests_2.22.0-2ubuntu1.1_all.deb	47160	67953814ab8fc096ccf34dc73978b2c8e3749c1b7d14d11c489a203e1abc4be1	http://archive.ubuntu.com/ubuntu/pool/main/r/requests/python3-requests_2.22.0-2ubuntu1.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-twisted	18.9.0-11ubuntu0.20.04.5	all	main	focal-security	security	python3-twisted_18.9.0-11ubuntu0.20.04.5_all.deb	pool/main/t/twisted/python3-twisted_18.9.0-11ubuntu0.20.04.5_all.deb	1934632	29ec41d2fdd50437a7acd79aaafd3badc3199c7812006a0663b1d8877d665956	http://archive.ubuntu.com/ubuntu/pool/main/t/twisted/python3-twisted_18.9.0-11ubuntu0.20.04.5_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-twisted-bin	18.9.0-11ubuntu0.20.04.5	amd64	main	focal-security	security	python3-twisted-bin_18.9.0-11ubuntu0.20.04.5_amd64.deb	pool/main/t/twisted/python3-twisted-bin_18.9.0-11ubuntu0.20.04.5_amd64.deb	11428	7be51a49f0204bb13f4c47b0db19090da56904746e1004fa3ec176b9c571ae08	http://archive.ubuntu.com/ubuntu/pool/main/t/twisted/python3-twisted-bin_18.9.0-11ubuntu0.20.04.5_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-urllib3	1.25.8-2ubuntu0.4	all	main	focal-security	security	python3-urllib3_1.25.8-2ubuntu0.4_all.deb	pool/main/p/python-urllib3/python3-urllib3_1.25.8-2ubuntu0.4_all.deb	88696	b6c717002c50f6517f6fce77282c250e1cef8aa63b7b90019560585a64021814	http://archive.ubuntu.com/ubuntu/pool/main/p/python-urllib3/python3-urllib3_1.25.8-2ubuntu0.4_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3-yaml	5.3.1-1ubuntu0.1	amd64	main	focal-security	security	python3-yaml_5.3.1-1ubuntu0.1_amd64.deb	pool/main/p/pyyaml/python3-yaml_5.3.1-1ubuntu0.1_amd64.deb	135572	97946dce4a6850f656384ce7b0ac1bc0473e367506327e9fa1df84b92cfbb4ed	http://archive.ubuntu.com/ubuntu/pool/main/p/pyyaml/python3-yaml_5.3.1-1ubuntu0.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3.8	3.8.10-0ubuntu1~20.04.18	amd64	main	focal-security	security	python3.8_3.8.10-0ubuntu1~20.04.18_amd64.deb	pool/main/p/python3.8/python3.8_3.8.10-0ubuntu1~20.04.18_amd64.deb	386744	d5895159a32736faf5068b14ef65b1d8d0f50f0eeee762e1ee9b7b3e2d87ac42	http://archive.ubuntu.com/ubuntu/pool/main/p/python3.8/python3.8_3.8.10-0ubuntu1~20.04.18_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	python3.8-minimal	3.8.10-0ubuntu1~20.04.18	amd64	main	focal-security	security	python3.8-minimal_3.8.10-0ubuntu1~20.04.18_amd64.deb	pool/main/p/python3.8/python3.8-minimal_3.8.10-0ubuntu1~20.04.18_amd64.deb	1899928	3fc6e0a03c90a9d2b3cf11bf7a64b548e07e8d20eb5f687c983c026162e5dc5e	http://archive.ubuntu.com/ubuntu/pool/main/p/python3.8/python3.8-minimal_3.8.10-0ubuntu1~20.04.18_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	rsync	3.1.3-8ubuntu0.9	amd64	main	focal-security	security	rsync_3.1.3-8ubuntu0.9_amd64.deb	pool/main/r/rsync/rsync_3.1.3-8ubuntu0.9_amd64.deb	322912	a0c0458e2bd5c9d75c6283c7a35ea3aa8d9ced46583507f43eb4597e8cbae207	http://archive.ubuntu.com/ubuntu/pool/main/r/rsync/rsync_3.1.3-8ubuntu0.9_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	rsyslog	8.2001.0-1ubuntu1.3	amd64	main	focal-security	security	rsyslog_8.2001.0-1ubuntu1.3_amd64.deb	pool/main/r/rsyslog/rsyslog_8.2001.0-1ubuntu1.3_amd64.deb	427312	d94c4aa032ca6b4b7998a30d6908d93356e1082db2db5bb6f9f0849bcc0957fa	http://archive.ubuntu.com/ubuntu/pool/main/r/rsyslog/rsyslog_8.2001.0-1ubuntu1.3_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	screen	4.8.0-1ubuntu0.1	amd64	main	focal-security	security	screen_4.8.0-1ubuntu0.1_amd64.deb	pool/main/s/screen/screen_4.8.0-1ubuntu0.1_amd64.deb	577360	0c4d0e1eb9bf8f6c3fe13f132a6642c603a13ffc7bbd1e21af744fd58c6d42ad	http://archive.ubuntu.com/ubuntu/pool/main/s/screen/screen_4.8.0-1ubuntu0.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	shim-signed	1.40.10+15.8-0ubuntu1	amd64	main	focal-security	security	shim-signed_1.40.10+15.8-0ubuntu1_amd64.deb	pool/main/s/shim-signed/shim-signed_1.40.10+15.8-0ubuntu1_amd64.deb	667832	c70b5698c709132b0ab0dfebe58d14473c59495dc58682c4c2fb68943e3919d2	http://archive.ubuntu.com/ubuntu/pool/main/s/shim-signed/shim-signed_1.40.10+15.8-0ubuntu1_amd64.deb	downloaded		generic	profile=generic
bionic-to-focal	squashfs-tools	1:4.4-1ubuntu0.3	amd64	main	focal-security	security	squashfs-tools_4.4-1ubuntu0.3_amd64.deb	pool/main/s/squashfs-tools/squashfs-tools_4.4-1ubuntu0.3_amd64.deb	117356	478e37dfa87f40fe3ef43379913d5b662d91f023f71a2d8141c1d9f22c354c9f	http://archive.ubuntu.com/ubuntu/pool/main/s/squashfs-tools/squashfs-tools_4.4-1ubuntu0.3_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	sudo	1.8.31-1ubuntu1.5	amd64	main	focal-security	security	sudo_1.8.31-1ubuntu1.5_amd64.deb	pool/main/s/sudo/sudo_1.8.31-1ubuntu1.5_amd64.deb	514648	0a115018c9d5341c4f4975e1a20877a2040d11b26fbe61b95045fa0da430e6f7	http://archive.ubuntu.com/ubuntu/pool/main/s/sudo/sudo_1.8.31-1ubuntu1.5_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	tar	1.30+dfsg-7ubuntu0.20.04.4	amd64	main	focal-security	security	tar_1.30+dfsg-7ubuntu0.20.04.4_amd64.deb	pool/main/t/tar/tar_1.30+dfsg-7ubuntu0.20.04.4_amd64.deb	239740	7387a202f0c71a5638c9514f854f2efd9809e24fa5212d1c7227b02bd06be5ec	http://archive.ubuntu.com/ubuntu/pool/main/t/tar/tar_1.30+dfsg-7ubuntu0.20.04.4_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	tmux	3.0a-2ubuntu0.4	amd64	main	focal-security	security	tmux_3.0a-2ubuntu0.4_amd64.deb	pool/main/t/tmux/tmux_3.0a-2ubuntu0.4_amd64.deb	292172	ef05f636e20448cf75eb7afa0e98b18b3a1e57dcfb872e1f62d6a0ee7dc91bad	http://archive.ubuntu.com/ubuntu/pool/main/t/tmux/tmux_3.0a-2ubuntu0.4_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	tzdata	2025b-0ubuntu0.20.04.1	all	main	focal-security	security	tzdata_2025b-0ubuntu0.20.04.1_all.deb	pool/main/t/tzdata/tzdata_2025b-0ubuntu0.20.04.1_all.deb	300012	d63a90a18b7137946897ed893b4981ed7ceeb2e5de91175e6891be98285c3959	http://archive.ubuntu.com/ubuntu/pool/main/t/tzdata/tzdata_2025b-0ubuntu0.20.04.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	ubuntu-advantage-tools	37.1ubuntu0~20.04.1	all	main	focal-security	security	ubuntu-advantage-tools_37.1ubuntu0~20.04.1_all.deb	pool/main/u/ubuntu-advantage-tools/ubuntu-advantage-tools_37.1ubuntu0~20.04.1_all.deb	11012	b6b6ab14dc6d5b75fcb33da892bef996041f92d7d1cbc162175bf65ea5eadb96	http://archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-advantage-tools/ubuntu-advantage-tools_37.1ubuntu0~20.04.1_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	ubuntu-pro-client	37.1ubuntu0~20.04.1	amd64	main	focal-security	security	ubuntu-pro-client_37.1ubuntu0~20.04.1_amd64.deb	pool/main/u/ubuntu-advantage-tools/ubuntu-pro-client_37.1ubuntu0~20.04.1_amd64.deb	237284	c5b42dc1140757573fcb32daba4a9b8271ed41c5e720c4b25be60f7dfa96a88c	http://archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-advantage-tools/ubuntu-pro-client_37.1ubuntu0~20.04.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	ubuntu-pro-client-l10n	37.1ubuntu0~20.04.1	amd64	main	focal-security	security	ubuntu-pro-client-l10n_37.1ubuntu0~20.04.1_amd64.deb	pool/main/u/ubuntu-advantage-tools/ubuntu-pro-client-l10n_37.1ubuntu0~20.04.1_amd64.deb	1592	3738e25c1104bcae280b659ca264aaf77bdd149829d184f71262242083f5a78c	http://archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-advantage-tools/ubuntu-pro-client-l10n_37.1ubuntu0~20.04.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	util-linux	2.34-0.1ubuntu9.6	amd64	main	focal-security	security	util-linux_2.34-0.1ubuntu9.6_amd64.deb	pool/main/u/util-linux/util-linux_2.34-0.1ubuntu9.6_amd64.deb	1021780	dafd091b4a89f057ddccbc038cf427cab9729dc8bfb43c352caee5e0c4f1ba36	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/util-linux_2.34-0.1ubuntu9.6_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	uuid-runtime	2.34-0.1ubuntu9.6	amd64	main	focal-security	security	uuid-runtime_2.34-0.1ubuntu9.6_amd64.deb	pool/main/u/util-linux/uuid-runtime_2.34-0.1ubuntu9.6_amd64.deb	35332	1dc7e1d24f798bf1164824ac251dde00dbe1104f86c5a3590553118d6f9f52f2	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/uuid-runtime_2.34-0.1ubuntu9.6_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	vim	2:8.1.2269-1ubuntu5.32	amd64	main	focal-security	security	vim_8.1.2269-1ubuntu5.32_amd64.deb	pool/main/v/vim/vim_8.1.2269-1ubuntu5.32_amd64.deb	1240544	c74580e99c8880ae7d1a4d452c25bca4265f8e0acc0aff8152e0fb1c533c1ffd	http://archive.ubuntu.com/ubuntu/pool/main/v/vim/vim_8.1.2269-1ubuntu5.32_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	vim-common	2:8.1.2269-1ubuntu5.32	all	main	focal-security	security	vim-common_8.1.2269-1ubuntu5.32_all.deb	pool/main/v/vim/vim-common_8.1.2269-1ubuntu5.32_all.deb	84880	1c94dab6986a99100a47d071314fd1278a1d8a1f40785bcb98b2af8f01d1c739	http://archive.ubuntu.com/ubuntu/pool/main/v/vim/vim-common_8.1.2269-1ubuntu5.32_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	vim-runtime	2:8.1.2269-1ubuntu5.32	all	main	focal-security	security	vim-runtime_8.1.2269-1ubuntu5.32_all.deb	pool/main/v/vim/vim-runtime_8.1.2269-1ubuntu5.32_all.deb	5875952	9fa45cd7654ab48afc3b21fea95042d8f9e4bec6e7e68c245f4c9ccede5292c9	http://archive.ubuntu.com/ubuntu/pool/main/v/vim/vim-runtime_8.1.2269-1ubuntu5.32_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	vim-tiny	2:8.1.2269-1ubuntu5.32	amd64	main	focal-security	security	vim-tiny_8.1.2269-1ubuntu5.32_amd64.deb	pool/main/v/vim/vim-tiny_8.1.2269-1ubuntu5.32_amd64.deb	579240	5997d5440bb832a7c6337e01bae2368d0a043c024d695d1a1222d1792175f66c	http://archive.ubuntu.com/ubuntu/pool/main/v/vim/vim-tiny_8.1.2269-1ubuntu5.32_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	wget	1.20.3-1ubuntu2.1	amd64	main	focal-security	security	wget_1.20.3-1ubuntu2.1_amd64.deb	pool/main/w/wget/wget_1.20.3-1ubuntu2.1_amd64.deb	348704	601941f20af962a96c02bccef4f65c8eac6cdeb3178c0444fb3cc90d727c74a2	http://archive.ubuntu.com/ubuntu/pool/main/w/wget/wget_1.20.3-1ubuntu2.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	wireless-regdb	2025.10.07-0ubuntu1~20.04.1	all	main	focal-security	security	wireless-regdb_2025.10.07-0ubuntu1~20.04.1_all.deb	pool/main/w/wireless-regdb/wireless-regdb_2025.10.07-0ubuntu1~20.04.1_all.deb	9472	9e3e3d0e1c384a6a1786b40d46afeaf580acb315c22d9572746f8db067534617	http://archive.ubuntu.com/ubuntu/pool/main/w/wireless-regdb/wireless-regdb_2025.10.07-0ubuntu1~20.04.1_all.deb	downloaded		generic	profile=generic
bionic-to-focal	xxd	2:8.1.2269-1ubuntu5.32	amd64	main	focal-security	security	xxd_8.1.2269-1ubuntu5.32_amd64.deb	pool/main/v/vim/xxd_8.1.2269-1ubuntu5.32_amd64.deb	49952	e1faead1cc73f3017b4b587a4ae0b3aba48be67e0a516fc8b3925bb026f1f31c	http://archive.ubuntu.com/ubuntu/pool/main/v/vim/xxd_8.1.2269-1ubuntu5.32_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	xz-utils	5.2.4-1ubuntu1.1	amd64	main	focal-security	security	xz-utils_5.2.4-1ubuntu1.1_amd64.deb	pool/main/x/xz-utils/xz-utils_5.2.4-1ubuntu1.1_amd64.deb	82640	6b192aa8e56c7e16ad7b3f39e6978a8ca899194e4d7af05ca4640170eafa8272	http://archive.ubuntu.com/ubuntu/pool/main/x/xz-utils/xz-utils_5.2.4-1ubuntu1.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	zlib1g	1:1.2.11.dfsg-2ubuntu1.5	amd64	main	focal-security	security	zlib1g_1.2.11.dfsg-2ubuntu1.5_amd64.deb	pool/main/z/zlib/zlib1g_1.2.11.dfsg-2ubuntu1.5_amd64.deb	54164	bf67018f5303466eb468680b637a5d3f3bb17b9d44decf3d82d40b35babcd3e0	http://archive.ubuntu.com/ubuntu/pool/main/z/zlib/zlib1g_1.2.11.dfsg-2ubuntu1.5_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	dnsmasq	2.90-0ubuntu0.20.04.1	all	universe	focal-security	security	dnsmasq_2.90-0ubuntu0.20.04.1_all.deb	pool/universe/d/dnsmasq/dnsmasq_2.90-0ubuntu0.20.04.1_all.deb	16680	4293b181e4764383b7ea0084cded937e392a189d0dcca3e99c3fa3637078264c	http://archive.ubuntu.com/ubuntu/pool/universe/d/dnsmasq/dnsmasq_2.90-0ubuntu0.20.04.1_all.deb	downloaded		generic	profile=generic
bionic-to-focal	dnsutils	1:9.18.30-0ubuntu0.20.04.2	all	universe	focal-security	security	dnsutils_9.18.30-0ubuntu0.20.04.2_all.deb	pool/universe/b/bind9/dnsutils_9.18.30-0ubuntu0.20.04.2_all.deb	4056	36dbcc4eb50adc82ef8cb22fa6e4c8dc776014c2c26a96668b396322a008da8f	http://archive.ubuntu.com/ubuntu/pool/universe/b/bind9/dnsutils_9.18.30-0ubuntu0.20.04.2_all.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libgcc1	1:10.5.0-1ubuntu1~20.04	amd64	universe	focal-security	security	libgcc1_10.5.0-1ubuntu1~20.04_amd64.deb	pool/universe/g/gcc-10/libgcc1_10.5.0-1ubuntu1~20.04_amd64.deb	41724	be48e8f4b1cb8bbdd642966bfcc08b119a7c8317b807bce6bf8da35817468d06	http://archive.ubuntu.com/ubuntu/pool/universe/g/gcc-10/libgcc1_10.5.0-1ubuntu1~20.04_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libncurses5	6.2-0ubuntu2.1	amd64	universe	focal-security	security	libncurses5_6.2-0ubuntu2.1_amd64.deb	pool/universe/n/ncurses/libncurses5_6.2-0ubuntu2.1_amd64.deb	96868	3c55c751bcf3676538d3f24acf6f6f9d17fa23afe57fecfaf5853d8b391b0713	http://archive.ubuntu.com/ubuntu/pool/universe/n/ncurses/libncurses5_6.2-0ubuntu2.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libncursesw5	6.2-0ubuntu2.1	amd64	universe	focal-security	security	libncursesw5_6.2-0ubuntu2.1_amd64.deb	pool/universe/n/ncurses/libncursesw5_6.2-0ubuntu2.1_amd64.deb	118964	fd4b3b14fa93e94344531d7d551f6dd75c3be88a574668af4adbcd83dca6dfe4	http://archive.ubuntu.com/ubuntu/pool/universe/n/ncurses/libncursesw5_6.2-0ubuntu2.1_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libnode64	10.19.0~dfsg-3ubuntu1.6	amd64	universe	focal-security	security	libnode64_10.19.0~dfsg-3ubuntu1.6_amd64.deb	pool/universe/n/nodejs/libnode64_10.19.0~dfsg-3ubuntu1.6_amd64.deb	5764228	1baeb082440e19f47f794a14bf19f62e5e096349b2382381ad37d60bea8fdaa4	http://archive.ubuntu.com/ubuntu/pool/universe/n/nodejs/libnode64_10.19.0~dfsg-3ubuntu1.6_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libpython2.7	2.7.18-1~20.04.7	amd64	universe	focal-security	security	libpython2.7_2.7.18-1~20.04.7_amd64.deb	pool/universe/p/python2.7/libpython2.7_2.7.18-1~20.04.7_amd64.deb	1037916	65ba4f15c94b3718e756f68bb42fa7eb7738b3168346c6814e7a637e9a2f5426	http://archive.ubuntu.com/ubuntu/pool/universe/p/python2.7/libpython2.7_2.7.18-1~20.04.7_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libpython2.7-dev	2.7.18-1~20.04.7	amd64	universe	focal-security	security	libpython2.7-dev_2.7.18-1~20.04.7_amd64.deb	pool/universe/p/python2.7/libpython2.7-dev_2.7.18-1~20.04.7_amd64.deb	2467528	9f98600c9603815afe8a3a4e2f6d0b78e3f60d007150682297b0e40e936438ea	http://archive.ubuntu.com/ubuntu/pool/universe/p/python2.7/libpython2.7-dev_2.7.18-1~20.04.7_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libpython2.7-minimal	2.7.18-1~20.04.7	amd64	universe	focal-security	security	libpython2.7-minimal_2.7.18-1~20.04.7_amd64.deb	pool/universe/p/python2.7/libpython2.7-minimal_2.7.18-1~20.04.7_amd64.deb	336364	aaa7b3cafaa4069cefb438b50aacfd1f143d3ff0c9edea8c825295958a9662f5	http://archive.ubuntu.com/ubuntu/pool/universe/p/python2.7/libpython2.7-minimal_2.7.18-1~20.04.7_amd64.deb	downloaded		aws,generic	profile=aws,generic
bionic-to-focal	libpython2.7-stdlib	2.7.18-1~20.04.7	amd64	universe	focal-security	security	libpython2.7-stdlib_2.7.18-1~20.04.7_amd64.deb	pool/universe/p/python2.7/libpython2.7-stdlib_2.7.18-1~20.04.7_amd64.deb	1888768	d739e4000e6beb25ce6e0fae17ef969557e0bf44e966fddeb37981ee01b26517	http://archive.ubuntu.com/ubuntu/pool/universe/p/python2.7/libpython2.7-stdlib_2.7.18-1~20.04.7_amd64.deb	downloaded		aws,generic	profile=aws,generic
